0,1.973825
1,4.3035025
2,1.79135
3,4.9476625
4,1.881375
5,2.1658
6,6.31477
7,1.5933
8,1.159
9,1.6703
10,1.597875
11,1.634125
12,1.4386
13,1.927275
14,1.58725
15,1.473
16,1.239075
17,0.853575
18,1.450825
19,1.784825
20,1.712025
21,1.321625
22,1.4559
23,2.6456
24,2.28865
25,0.936175
26,2.05755
27,1.665175
28,1.26655
29,1.541825
30,2.08235
31,3.432375
32,1.521225
33,2.04165
34,5.301
35,11.14344
36,3.7859
37,7.631855
38,4.295025
39,4.839875
40,12.156485
41,2.85735
42,2.615025
43,3.4494
44,2.827025
45,3.01025
46,2.655825
47,2.808325
48,2.51215
49,2.4332
50,1.5418
51,2.03745
52,2.119425
53,3.791975
54,2.85725
55,1.982425
56,3.195375
57,4.2614
58,2.907425
59,4.818175
60,3.2666
61,3.395325
62,3.246925
63,3.358925
64,3.552125
65,5.19345
66,2.06495
67,2.6981
68,3.1935
69,2.207575
70,5.9422275
71,2.133925
72,5.3331025
73,2.3311
74,2.558
75,8.562455
76,1.6567
77,1.46775
78,1.59695
79,1.52785
80,1.49285
81,1.617575
82,1.26655
83,1.349575
84,2.0846
85,0.45895
86,0.2203
87,1.05155
88,1.681825
89,1.84495
90,1.485725
91,1.944225
92,1.360475
93,2.643225
94,1.46585
95,1.792775
96,1.7105
97,3.01015
98,1.954825
99,1.470675
100,1.79885
101,1.850175
102,3.15015
103,6.7710225
104,3.010375
105,6.8999425
106,2.854175
107,3.388875
108,9.45725
109,2.0374
110,1.6576
111,2.071825
112,1.944125
113,1.8401
114,1.333575
115,2.092525
116,1.6979
117,1.729075
118,0.936175
119,1.0463
120,1.20405
121,2.052475
122,1.938275
123,1.376625
124,1.818775
125,2.497725
126,1.71295
127,1.51435
128,1.93305
129,2.30195
130,2.037425
131,2.165925
132,2.38215
133,2.7156
134,2.06795
135,1.9007
136,3.564275
137,7.7258775
138,2.9279
139,6.041915
140,2.3403
141,3.17035
142,9.0855875
143,2.111825
144,1.873325
145,1.819975
146,2.0455
147,2.54955
148,1.553075
149,1.4868
150,2.129575
151,1.825325
152,1.67035
153,2.478025
154,1.924075
155,3.309125
156,2.695125
157,1.8723
158,2.52865
159,3.118225
160,2.6763
161,3.16225
162,2.741925
163,2.270725
164,2.460175
165,1.358325
166,2.512525
167,2.669025
168,2.37465
169,1.321575
170,2.469225
171,4.4109
172,10.6477525
173,4.829875
174,13.895805
175,5.6257
176,4.325275
177,10.917775
178,3.270025
179,2.832275
180,4.1482
181,2.836375
182,3.052775
183,3.850275
184,2.9735
185,3.223275
186,2.0763
187,2.2715
188,1.10135
189,2.787975
190,3.2661
191,2.92945
192,2.823625
193,4.238575
194,3.811375
195,3.16225
196,3.722925
197,4.4552
198,3.462375
199,2.551375
200,3.6507
201,3.541
202,3.5302
203,1.37665
204,3.77335
205,2.638725
206,6.825665
207,1.67345
208,4.73451
209,2.349475
210,2.328725
211,8.5101225
212,1.362725
213,1.231675
214,0.798525
215,1.4608
216,1.6594
217,0.8096
218,2.753325
219,1.120575
220,1.2164
221,0.826025
222,1.404175
223,0.8131
224,2.71655
225,1.117625
226,1.372125
227,1.7324
228,1.58305
229,0.6057
230,1.773125
231,1.602175
232,1.21265
233,2.28525
234,1.4793
235,1.7713
236,1.376625
237,0.771025
238,1.384725
239,2.84525
240,6.48901
241,1.758
242,4.0672775
243,1.789625
244,2.422325
245,6.30487
246,1.1216
247,1.091175
248,0.93615
249,1.333375
250,1.349125
251,1.30325
252,1.652075
253,1.035975
254,1.65875
255,1.1564
256,0.826
257,1.41325
258,2.147575
259,1.367525
260,1.177675
261,2.389725
262,1.730325
263,1.9916
264,1.89895
265,1.4109
266,1.399275
267,1.514325
268,1.71265
269,1.9383
270,1.450125
271,1.4317
272,1.4627
273,4.804705
274,11.40425
275,3.01748
276,9.133487
277,2.914745
278,4.060085
279,12.8438145
280,1.93147
281,1.610055
282,1.78419
283,1.668745
284,3.346575
285,1.864895
286,1.09041
287,1.73674
288,1.89424
289,0.77823
290,1.101385
291,1.6059
292,2.370705
293,2.36298
294,0.35248
295,2.30008
296,4.241585
297,2.05014
298,1.838705
299,2.17868
300,2.11803
301,1.84713
302,2.34212
303,1.99365
304,3.24369
305,2.226045
306,1.090295
307,1.97018
308,5.783235
309,14.8588495
310,3.841975
311,9.3367725
312,4.307885
313,4.407005
314,14.853531
315,2.478735
316,1.715305
317,2.11767
318,2.113835
319,3.65248
320,2.2042
321,1.585895
322,2.170845
323,2.471645
324,1.28488
325,1.338095
326,1.744215
327,2.965085
328,2.331275
329,2.11456
330,2.78541
331,4.60257
332,2.44925
333,2.38244
334,2.713805
335,2.6927
336,2.488925
337,3.078165
338,2.565615
339,4.048025
340,2.06226
341,1.25552
342,2.389395
343,2.039525
344,5.08915
345,1.581
346,3.0602
347,1.358325
348,1.82845
349,3.946745
350,1.15485
351,0.905975
352,1.5052
353,1.0609
354,1.6091
355,0.86045
356,1.76224
357,1.14635
358,1.361025
359,0.6058
360,0.33045
361,0.898475
362,1.5946
363,1.297375
364,1.16595
365,1.589325
366,1.19375
367,1.81535
368,1.133875
369,1.313225
370,1.14455
371,0.743425
372,1.54335
373,1.473875
374,1.329475
375,1.3537
376,3.966775
377,11.3031325
378,2.481475
379,5.7617725
380,2.34945
381,3.10695
382,8.80286
383,2.2759
384,1.634525
385,1.688675
386,2.4125
387,2.5987
388,2.30725
389,1.872275
390,2.035325
391,1.9236
392,1.725425
393,1.01875
394,1.745875
395,2.6879
396,2.2102
397,1.523525
398,4.264025
399,2.011875
400,3.414075
401,2.7328
402,2.318925
403,2.142275
404,2.03745
405,2.515225
406,4.972775
407,2.0266
408,1.321525
409,2.2121
410,2.934625
411,8.9235575
412,1.941375
413,5.31509
414,1.743775
415,2.5208
416,7.3895525
417,2.007975
418,1.488625
419,1.317025
420,2.234525
421,1.709325
422,1.25525
423,1.1014
424,1.45155
425,1.9892
426,1.26655
427,2.175075
428,1.690375
429,2.679025
430,1.651525
431,1.927375
432,1.80155
433,2.811175
434,2.033275
435,1.9037
436,2.0357
437,2.263875
438,2.029075
439,1.7254
440,1.8881
441,3.338725
442,1.829425
443,1.0463
444,1.98935
445,3.344175
446,7.5125215
447,2.31598
448,5.399911
449,2.452225
450,2.88988
451,9.312567
452,1.636235
453,1.561455
454,1.53731
455,1.54838
456,2.08916
457,1.51308
458,2.78622
459,1.65239
460,1.85099
461,1.1977
462,0.682815
463,1.59542
464,1.88043
465,1.950995
466,1.82678
467,2.37784
468,2.091205
469,2.48157
470,2.08698
471,2.101345
472,1.651045
473,1.754755
474,2.151095
475,3.128785
476,1.5938
477,1.16744
478,2.38667
479,3.5098
480,8.16728
481,2.909425
482,6.14031
483,3.092775
484,3.28645
485,8.8047575
486,2.382325
487,2.007725
488,2.588075
489,2.198275
490,1.912325
491,1.376625
492,2.037475
493,1.705675
494,2.04845
495,1.51435
496,1.349125
497,1.762575
498,2.643325
499,1.98285
500,2.312725
501,2.123675
502,3.034375
503,2.207075
504,2.4307
505,2.0958
506,2.312325
507,2.34275
508,1.81715
509,2.327825
510,3.903325
511,1.87835
512,2.80825
513,2.0071
514,2.979575
515,7.4948775
516,2.415375
517,5.083265
518,4.46945
519,2.863075
520,9.236975
521,1.72995
522,1.565475
523,2.0787
524,1.731225
525,2.1326
526,1.478925
527,1.54185
528,1.490275
529,1.3461
530,1.046275
531,1.26655
532,1.444975
533,2.2044
534,1.702075
535,1.743325
536,3.127775
537,2.460025
538,2.3403
539,2.355025
540,1.635975
541,1.695825
542,1.404225
543,2.127925
544,2.557425
545,1.685
546,1.877375
547,2.19995
548,5.7595725
549,2.34555
550,6.0722475
551,3.120275
552,2.3172
553,8.12251
554,1.627225
555,1.340175
556,2.1751
557,1.687375
558,1.8132
559,1.4538
560,1.43185
561,1.71515
562,1.5143
563,1.073825
564,0.88105
565,1.39895
566,1.90525
567,1.5937
568,1.90605
569,2.5091
570,2.094775
571,1.7951
572,2.143625
573,1.76095
574,1.605175
575,1.3216
576,1.85415
577,2.38745
578,1.746375
579,1.99305
580,4.308475
581,9.4770775
582,3.84385
583,7.1655925
584,3.88205
585,5.00055
586,8.9258675
